userid,version,sum_gamerounds,retention_1,retention_7,Retention,NewRetention,group
67910,gate_40,18,True,False,0,True-False,B
67950,gate_30,7,False,False,0,False-False,A
68020,gate_40,52,False,True,0,False-True,B
68112,gate_30,0,False,False,0,False-False,A
68151,gate_40,136,True,False,0,True-False,B
68386,gate_30,5,False,False,0,False-False,A
68394,gate_40,474,True,True,1,True-True,B
68406,gate_40,5,False,False,0,False-False,B
68485,gate_30,26,True,False,0,True-False,A
68698,gate_40,83,True,False,0,True-False,B
68856,gate_30,1,False,False,0,False-False,A
68887,gate_40,1,False,False,0,False-False,B
68915,gate_40,121,False,False,0,False-False,B
68965,gate_40,105,True,True,1,True-True,B
69027,gate_40,2,False,False,0,False-False,B
69050,gate_30,20,True,False,0,True-False,A
69392,gate_30,46,False,False,0,False-False,A
69488,gate_30,5,False,False,0,False-False,A
69649,gate_40,80,True,True,1,True-True,B
69870,gate_40,210,True,True,1,True-True,B
69917,gate_40,16,True,False,0,True-False,B
69998,gate_30,16,False,False,0,False-False,A
70074,gate_30,0,False,False,0,False-False,A
70127,gate_30,1,False,False,0,False-False,A
70175,gate_40,35,True,True,1,True-True,B
70294,gate_40,199,True,False,0,True-False,B
70522,gate_40,6,False,False,0,False-False,B
70570,gate_30,5,False,False,0,False-False,A
70899,gate_40,3,False,False,0,False-False,B
71062,gate_30,25,True,False,0,True-False,A
71119,gate_30,118,True,True,1,True-True,A
71161,gate_40,68,True,False,0,True-False,B
71165,gate_40,105,True,False,0,True-False,B
71205,gate_30,5,False,False,0,False-False,A
71235,gate_30,38,True,False,0,True-False,A
71326,gate_40,8,False,False,0,False-False,B
71489,gate_30,7,False,False,0,False-False,A
71635,gate_30,4,False,False,0,False-False,A
71698,gate_30,6,False,False,0,False-False,A
71777,gate_40,12,False,False,0,False-False,B
72085,gate_40,103,True,False,0,True-False,B
72164,gate_30,259,True,True,1,True-True,A
72353,gate_40,5,False,False,0,False-False,B
72419,gate_40,12,True,False,0,True-False,B
72470,gate_40,6,True,False,0,True-False,B
72555,gate_30,298,True,True,1,True-True,A
72614,gate_40,3,False,False,0,False-False,B
72661,gate_40,1,False,False,0,False-False,B
72752,gate_40,15,False,False,0,False-False,B
72813,gate_30,6,True,False,0,True-False,A
72872,gate_30,10,False,False,0,False-False,A
72918,gate_40,13,False,False,0,False-False,B
72977,gate_40,12,True,False,0,True-False,B
73378,gate_40,34,True,False,0,True-False,B
73412,gate_30,3,False,False,0,False-False,A
73868,gate_40,2,False,False,0,False-False,B
74231,gate_30,7,False,False,0,False-False,A
74276,gate_30,24,True,True,1,True-True,A
74369,gate_40,7,False,False,0,False-False,B
74377,gate_30,53,True,False,0,True-False,A
74422,gate_40,38,False,True,0,False-True,B
74568,gate_30,11,True,False,0,True-False,A
75029,gate_40,98,True,False,0,True-False,B
75734,gate_40,4,False,False,0,False-False,B
76062,gate_30,5,False,False,0,False-False,A
76089,gate_40,3,False,False,0,False-False,B
76133,gate_30,50,False,False,0,False-False,A
76549,gate_30,149,False,True,0,False-True,A
76573,gate_30,20,True,False,0,True-False,A
76598,gate_30,1,False,False,0,False-False,A
76662,gate_40,30,True,False,0,True-False,B
76767,gate_40,4,False,False,0,False-False,B
76784,gate_40,53,True,False,0,True-False,B
76895,gate_40,5,False,False,0,False-False,B
76917,gate_30,113,True,False,0,True-False,A
76934,gate_40,2,False,False,0,False-False,B
77151,gate_40,2,False,False,0,False-False,B
77172,gate_30,0,False,False,0,False-False,A
77195,gate_40,25,True,False,0,True-False,B
77468,gate_30,12,False,False,0,False-False,A
77495,gate_40,59,False,False,0,False-False,B
77644,gate_30,15,False,False,0,False-False,A
77731,gate_30,106,True,True,1,True-True,A
77812,gate_40,2,False,False,0,False-False,B
77821,gate_40,7,False,False,0,False-False,B
77837,gate_40,6,False,False,0,False-False,B
77850,gate_30,59,True,False,0,True-False,A
78089,gate_30,47,False,False,0,False-False,A
78142,gate_40,1,False,False,0,False-False,B
78183,gate_30,34,True,False,0,True-False,A
78237,gate_30,4,False,False,0,False-False,A
78312,gate_30,12,False,False,0,False-False,A
78409,gate_30,15,True,False,0,True-False,A
78563,gate_40,32,False,False,0,False-False,B
78846,gate_30,0,False,False,0,False-False,A
78900,gate_30,2,False,False,0,False-False,A
79646,gate_40,34,True,False,0,True-False,B
79890,gate_30,11,False,False,0,False-False,A
79929,gate_40,16,False,False,0,False-False,B
80215,gate_40,2,False,False,0,False-False,B
80282,gate_30,128,True,True,1,True-True,A
80485,gate_40,9,False,False,0,False-False,B
80496,gate_40,0,False,False,0,False-False,B
80526,gate_30,34,False,True,0,False-True,A
80582,gate_40,7,False,False,0,False-False,B
80618,gate_40,7,False,False,0,False-False,B
80634,gate_40,215,True,True,1,True-True,B
80746,gate_30,1,False,False,0,False-False,A
80754,gate_40,0,False,False,0,False-False,B
80860,gate_40,231,True,False,0,True-False,B
80884,gate_30,5,False,False,0,False-False,A
80900,gate_40,16,False,False,0,False-False,B
81447,gate_30,34,False,False,0,False-False,A
81480,gate_40,2,False,False,0,False-False,B
81524,gate_30,34,True,False,0,True-False,A
81532,gate_30,2,False,False,0,False-False,A
81668,gate_40,12,False,False,0,False-False,B
81959,gate_40,6,False,False,0,False-False,B
82064,gate_30,41,True,False,0,True-False,A
82545,gate_40,36,False,False,0,False-False,B
82655,gate_40,13,False,False,0,False-False,B
82753,gate_30,3,False,False,0,False-False,A
82783,gate_40,36,True,True,1,True-True,B
82937,gate_40,28,False,False,0,False-False,B
83072,gate_30,11,True,False,0,True-False,A
83080,gate_40,12,False,False,0,False-False,B
83103,gate_30,7,False,False,0,False-False,A
83140,gate_40,14,False,False,0,False-False,B
83254,gate_30,3,True,False,0,True-False,A
83309,gate_40,0,False,False,0,False-False,B
83317,gate_40,5,False,False,0,False-False,B
83438,gate_40,129,True,True,1,True-True,B
83732,gate_40,95,False,True,0,False-True,B
83798,gate_40,96,True,False,0,True-False,B
84100,gate_30,160,True,False,0,True-False,A
84191,gate_30,0,False,False,0,False-False,A
84208,gate_40,17,False,False,0,False-False,B
84406,gate_40,24,True,False,0,True-False,B
84816,gate_40,11,True,False,0,True-False,B
84929,gate_40,6,False,False,0,False-False,B
84961,gate_40,26,False,False,0,False-False,B
85007,gate_40,110,True,True,1,True-True,B
85277,gate_30,61,True,True,1,True-True,A
85560,gate_30,5,False,False,0,False-False,A
85601,gate_30,15,False,False,0,False-False,A
85805,gate_40,3,False,False,0,False-False,B
86342,gate_30,12,False,False,0,False-False,A
86781,gate_40,1,False,False,0,False-False,B
86821,gate_40,65,True,False,0,True-False,B
87098,gate_40,2,False,False,0,False-False,B
87220,gate_40,18,False,False,0,False-False,B
87258,gate_40,275,True,True,1,True-True,B
87276,gate_30,19,False,True,0,False-True,A
87410,gate_30,26,False,False,0,False-False,A
87419,gate_30,46,False,False,0,False-False,A
87509,gate_40,3,False,False,0,False-False,B
87542,gate_30,40,True,False,0,True-False,A
87640,gate_40,13,False,False,0,False-False,B
87649,gate_40,8,False,False,0,False-False,B
87671,gate_40,2,False,False,0,False-False,B
87697,gate_40,3,False,False,0,False-False,B
87728,gate_40,4,False,False,0,False-False,B
87827,gate_30,37,True,False,0,True-False,A
88235,gate_40,11,False,False,0,False-False,B
88282,gate_30,22,True,False,0,True-False,A
88361,gate_40,55,False,True,0,False-True,B
88392,gate_30,20,True,False,0,True-False,A
88497,gate_30,197,True,True,1,True-True,A
88521,gate_40,44,False,False,0,False-False,B
88907,gate_30,133,True,False,0,True-False,A
89272,gate_40,0,False,False,0,False-False,B
89605,gate_40,2,False,False,0,False-False,B
89618,gate_30,21,False,False,0,False-False,A
90120,gate_30,2,False,False,0,False-False,A
90233,gate_30,5,False,False,0,False-False,A
90335,gate_40,2,False,False,0,False-False,B
90481,gate_40,14,False,False,0,False-False,B
90566,gate_30,0,False,False,0,False-False,A
90640,gate_30,44,False,True,0,False-True,A
90744,gate_30,14,False,False,0,False-False,A
90755,gate_30,76,True,False,0,True-False,A
90892,gate_30,52,True,False,0,True-False,A
90916,gate_40,88,True,True,1,True-True,B
90979,gate_30,36,True,False,0,True-False,A
90992,gate_40,66,True,False,0,True-False,B
91010,gate_40,70,False,False,0,False-False,B
91027,gate_30,2,False,False,0,False-False,A
91045,gate_40,44,False,False,0,False-False,B
92061,gate_40,98,True,False,0,True-False,B
92161,gate_30,18,False,False,0,False-False,A
92162,gate_30,9,False,False,0,False-False,A
92168,gate_40,6,False,False,0,False-False,B
92286,gate_30,3,True,False,0,True-False,A
92463,gate_40,2,False,False,0,False-False,B
92638,gate_40,54,False,False,0,False-False,B
92789,gate_40,4,False,False,0,False-False,B
92914,gate_40,13,False,True,0,False-True,B
93014,gate_30,0,False,False,0,False-False,A
93131,gate_40,8,False,False,0,False-False,B
93166,gate_30,10,True,False,0,True-False,A
93241,gate_30,18,False,False,0,False-False,A
93289,gate_40,0,False,False,0,False-False,B
93646,gate_30,33,False,False,0,False-False,A
93914,gate_40,9,False,False,0,False-False,B
93957,gate_30,6,False,True,0,False-True,A
93997,gate_30,2,False,False,0,False-False,A
94159,gate_30,79,True,True,1,True-True,A
94282,gate_40,9,False,False,0,False-False,B
94407,gate_30,1,False,False,0,False-False,A
94455,gate_40,35,True,True,1,True-True,B
94639,gate_30,4,False,False,0,False-False,A
94768,gate_30,9,False,False,0,False-False,A
94904,gate_30,43,True,False,0,True-False,A
95033,gate_30,42,True,False,0,True-False,A
95357,gate_40,6,True,True,1,True-True,B
95371,gate_30,282,True,True,1,True-True,A
95530,gate_30,11,False,False,0,False-False,A
95696,gate_40,42,False,True,0,False-True,B
95946,gate_30,16,False,False,0,False-False,A
96038,gate_40,132,False,True,0,False-True,B
96058,gate_30,49,True,True,1,True-True,A
96076,gate_30,95,True,True,1,True-True,A
96123,gate_40,3,False,False,0,False-False,B
96471,gate_30,183,True,False,0,True-False,A
96535,gate_40,24,False,False,0,False-False,B
96561,gate_40,112,True,True,1,True-True,B
96675,gate_30,70,True,True,1,True-True,A
96744,gate_30,332,True,True,1,True-True,A
96745,gate_40,100,True,True,1,True-True,B
97019,gate_30,3,False,False,0,False-False,A
97461,gate_40,4,False,False,0,False-False,B
97741,gate_30,0,False,False,0,False-False,A
97754,gate_30,27,True,False,0,True-False,A
97777,gate_40,41,True,False,0,True-False,B
97849,gate_30,81,True,True,1,True-True,A
97873,gate_40,49,True,False,0,True-False,B
97971,gate_30,142,True,True,1,True-True,A
98151,gate_30,31,False,False,0,False-False,A
98229,gate_30,5,True,False,0,True-False,A
98354,gate_40,35,False,False,0,False-False,B
98592,gate_40,4,False,False,0,False-False,B
98833,gate_30,3,False,False,0,False-False,A
98955,gate_30,16,False,False,0,False-False,A
99178,gate_30,12,False,False,0,False-False,A
99252,gate_40,48,True,False,0,True-False,B
99264,gate_30,8,True,False,0,True-False,A
99307,gate_40,6,True,False,0,True-False,B
99411,gate_40,13,False,False,0,False-False,B
99583,gate_40,35,True,False,0,True-False,B
99630,gate_30,4,False,False,0,False-False,A
99631,gate_40,9,True,False,0,True-False,B
99806,gate_30,7,True,False,0,True-False,A
99912,gate_40,27,True,False,0,True-False,B
99928,gate_40,83,True,False,0,True-False,B
99944,gate_40,3,False,False,0,False-False,B
99976,gate_30,3,False,False,0,False-False,A
100026,gate_40,3,False,False,0,False-False,B
100084,gate_30,143,False,True,0,False-True,A
100151,gate_40,39,True,True,1,True-True,B
100214,gate_40,114,True,True,1,True-True,B
100367,gate_30,71,True,False,0,True-False,A
100511,gate_30,13,False,False,0,False-False,A
100556,gate_40,63,True,True,1,True-True,B
100585,gate_30,75,True,False,0,True-False,A
100807,gate_30,27,True,False,0,True-False,A
100899,gate_40,15,False,False,0,False-False,B
100933,gate_30,8,False,False,0,False-False,A
101024,gate_40,17,True,False,0,True-False,B
101041,gate_30,95,True,False,0,True-False,A
101248,gate_40,6,False,False,0,False-False,B
101591,gate_30,186,True,True,1,True-True,A
101601,gate_30,50,True,False,0,True-False,A
101664,gate_30,129,True,False,0,True-False,A
101675,gate_40,1,False,False,0,False-False,B
101697,gate_40,4,True,False,0,True-False,B
101864,gate_40,30,False,False,0,False-False,B
101880,gate_30,1,False,False,0,False-False,A
101884,gate_40,3,False,False,0,False-False,B
101915,gate_30,164,True,True,1,True-True,A
101953,gate_40,1,True,False,0,True-False,B
101961,gate_40,9,False,False,0,False-False,B
102182,gate_40,6,False,False,0,False-False,B
102302,gate_40,78,False,True,0,False-True,B
102540,gate_30,249,True,True,1,True-True,A
102573,gate_40,34,False,False,0,False-False,B
102598,gate_30,29,True,False,0,True-False,A
102742,gate_40,18,True,False,0,True-False,B
102748,gate_40,4,False,False,0,False-False,B
102753,gate_30,14,False,False,0,False-False,A
102931,gate_30,2,False,False,0,False-False,A
102977,gate_30,8,False,True,0,False-True,A
103095,gate_40,47,True,False,0,True-False,B
103308,gate_40,3,False,False,0,False-False,B
103414,gate_30,345,True,False,0,True-False,A
103463,gate_40,1,False,False,0,False-False,B
103498,gate_30,50,True,True,1,True-True,A
103555,gate_30,13,False,False,0,False-False,A
103557,gate_40,57,True,False,0,True-False,B
103625,gate_30,7,False,False,0,False-False,A
103714,gate_30,13,True,False,0,True-False,A
103804,gate_30,27,False,False,0,False-False,A
104157,gate_40,59,True,False,0,True-False,B
104158,gate_40,16,True,True,1,True-True,B
104211,gate_30,51,False,False,0,False-False,A
104553,gate_30,4,False,False,0,False-False,A
104563,gate_40,7,False,False,0,False-False,B
104577,gate_30,546,True,True,1,True-True,A
104592,gate_40,45,False,False,0,False-False,B
104686,gate_30,28,True,False,0,True-False,A
104694,gate_30,82,False,True,0,False-True,A
104796,gate_30,394,True,True,1,True-True,A
104800,gate_30,5,False,False,0,False-False,A
104899,gate_40,227,True,True,1,True-True,B
104999,gate_40,258,False,True,0,False-True,B
105277,gate_30,56,True,False,0,True-False,A
105342,gate_40,0,False,False,0,False-False,B
105632,gate_40,52,False,False,0,False-False,B
105700,gate_30,8,False,False,0,False-False,A
105948,gate_30,0,False,False,0,False-False,A
106093,gate_30,5,False,False,0,False-False,A
106422,gate_40,8,False,False,0,False-False,B
106423,gate_30,1,False,False,0,False-False,A
106447,gate_30,19,True,False,0,True-False,A
106487,gate_30,11,False,False,0,False-False,A
106523,gate_40,6,False,False,0,False-False,B
106600,gate_30,375,True,True,1,True-True,A
106828,gate_30,9,False,False,0,False-False,A
106895,gate_30,4,False,False,0,False-False,A
107040,gate_40,57,True,False,0,True-False,B
107169,gate_40,2,False,False,0,False-False,B
107563,gate_30,39,False,False,0,False-False,A
107617,gate_30,8,False,False,0,False-False,A
107662,gate_30,1,False,False,0,False-False,A
107670,gate_30,7,False,False,0,False-False,A
107936,gate_40,2,False,False,0,False-False,B
107981,gate_30,51,True,False,0,True-False,A
108052,gate_40,4,False,False,0,False-False,B
108068,gate_30,0,False,False,0,False-False,A
108134,gate_30,54,False,True,0,False-True,A
108287,gate_30,10,False,False,0,False-False,A
108303,gate_40,11,False,False,0,False-False,B
108320,gate_40,3,False,False,0,False-False,B
108454,gate_30,35,False,True,0,False-True,A
108535,gate_40,39,False,False,0,False-False,B
108608,gate_30,7,False,False,0,False-False,A
108668,gate_40,19,True,False,0,True-False,B
108753,gate_40,3,True,False,0,True-False,B
109109,gate_30,7,False,False,0,False-False,A
109111,gate_40,6,True,False,0,True-False,B
109151,gate_40,109,True,False,0,True-False,B
109158,gate_40,106,True,False,0,True-False,B
109300,gate_40,0,False,False,0,False-False,B
109366,gate_40,158,True,True,1,True-True,B
109431,gate_30,60,True,False,0,True-False,A
109458,gate_40,0,False,False,0,False-False,B
109556,gate_30,13,True,False,0,True-False,A
109578,gate_30,35,False,False,0,False-False,A
109745,gate_40,7,False,False,0,False-False,B
109757,gate_30,29,True,True,1,True-True,A
109796,gate_40,0,False,False,0,False-False,B
109838,gate_30,9,False,False,0,False-False,A
109991,gate_30,519,True,True,1,True-True,A
110004,gate_30,73,True,False,0,True-False,A
110329,gate_40,2,False,False,0,False-False,B
110479,gate_30,0,False,True,0,False-True,A
110528,gate_30,5,False,False,0,False-False,A
110634,gate_30,10,False,False,0,False-False,A
110750,gate_40,10,False,False,0,False-False,B
111162,gate_30,5,True,False,0,True-False,A
111196,gate_40,52,True,False,0,True-False,B
111362,gate_40,56,True,False,0,True-False,B
111382,gate_40,42,True,True,1,True-True,B
111496,gate_30,26,False,False,0,False-False,A
111540,gate_40,19,False,False,0,False-False,B
111949,gate_30,20,True,False,0,True-False,A
111961,gate_40,34,False,False,0,False-False,B
111981,gate_40,1,False,False,0,False-False,B
112127,gate_30,7,True,False,0,True-False,A
112216,gate_40,77,False,False,0,False-False,B
112251,gate_30,9,False,False,0,False-False,A
112355,gate_40,0,False,False,0,False-False,B
112365,gate_40,41,True,False,0,True-False,B
112375,gate_30,26,True,False,0,True-False,A
112718,gate_30,553,True,True,1,True-True,A
113086,gate_40,11,False,False,0,False-False,B
113087,gate_40,260,True,True,1,True-True,B
113325,gate_30,86,True,True,1,True-True,A
113378,gate_40,47,False,True,0,False-True,B
113462,gate_30,175,True,False,0,True-False,A
113497,gate_30,28,True,False,0,True-False,A
113563,gate_30,11,False,False,0,False-False,A
113607,gate_30,25,False,False,0,False-False,A
113621,gate_40,44,True,True,1,True-True,B
113666,gate_30,81,True,True,1,True-True,A
113725,gate_40,47,True,False,0,True-False,B
113800,gate_30,37,True,False,0,True-False,A
113888,gate_30,11,True,False,0,True-False,A
114118,gate_30,3,False,False,0,False-False,A
114278,gate_30,2,False,False,0,False-False,A
